transaction_amount,transaction_hour,product_category,quantity,payment_method,device_type,customer_age,customer_gender,is_holiday,label_is_fraud
8897.32,1.0,travel,1,unknown,unknown,53.0,F,False,0.0
6113.26,11.0,entertainment,1,unknown,unknown,60.0,M,False,1.0
771.81,20.0,entertainment,1,unknown,unknown,63.0,M,False,0.0
9682.93,3.0,online_shopping,1,unknown,unknown,80.0,M,False,0.0
8339.49,6.0,online_shopping,1,unknown,unknown,50.0,F,False,0.0
8336.64,19.0,fitness_and_medical,1,unknown,unknown,58.0,M,False,0.0
1822.84,1.0,entertainment,1,unknown,unknown,49.0,F,False,1.0
9597.87,13.0,entertainment,1,unknown,unknown,25.0,F,False,1.0
8968.73,22.0,travel,1,unknown,unknown,21.0,F,False,1.0
2485.82,8.0,entertainment,1,unknown,unknown,72.0,M,False,1.0
4657.86,0.0,entertainment,1,unknown,unknown,46.0,M,False,0.0
2182.57,5.0,entertainment,1,unknown,unknown,69.0,F,False,1.0
4317.75,12.0,online_shopping,1,unknown,unknown,31.0,M,False,1.0
6889.03,8.0,,1,unknown,unknown,51.0,M,False,0.0
4149.58,10.0,entertainment,1,unknown,unknown,53.0,M,False,1.0
,20.0,travel,1,unknown,unknown,46.0,M,False,1.0
292.81,19.0,travel,1,unknown,unknown,63.0,F,False,1.0
730.08,16.0,online_shopping,1,unknown,unknown,77.0,F,False,1.0
3449.66,3.0,entertainment,1,unknown,unknown,56.0,M,False,0.0
1943.88,6.0,entertainment,1,unknown,unknown,32.0,M,False,0.0
9139.49,7.0,entertainment,1,unknown,unknown,30.0,M,False,
3449.66,3.0,entertainment,1,unknown,unknown,56.0,M,False,0.0
6235.0,3.0,fitness_and_medical,1,unknown,unknown,49.0,M,False,1.0
9577.61,16.0,entertainment,1,unknown,unknown,36.0,F,False,0.0
6869.29,15.0,fitness_and_medical,1,unknown,unknown,80.0,F,False,0.0
352.81,12.0,,1,unknown,unknown,54.0,M,False,1.0
4317.75,12.0,online_shopping,1,unknown,unknown,31.0,M,False,1.0
959.52,16.0,online_shopping,1,unknown,unknown,50.0,F,False,1.0
2610.4,,fitness_and_medical,1,unknown,unknown,53.0,,False,1.0
5949.32,10.0,,1,unknown,unknown,39.0,F,False,1.0
4957.29,21.0,online_shopping,1,unknown,unknown,54.0,F,False,0.0
2748.3,0.0,online_shopping,1,unknown,unknown,85.0,,False,1.0
1073.92,14.0,travel,1,unknown,unknown,53.0,M,False,1.0
7006.51,15.0,,1,unknown,unknown,59.0,M,False,1.0
,23.0,entertainment,1,unknown,unknown,53.0,,False,0.0
,12.0,travel,1,unknown,unknown,77.0,F,False,1.0
2712.62,8.0,fitness_and_medical,1,unknown,unknown,61.0,M,False,1.0
1510.65,,online_shopping,1,unknown,unknown,57.0,F,False,1.0
4149.58,10.0,entertainment,1,unknown,unknown,53.0,M,False,1.0
6359.54,20.0,online_shopping,1,unknown,unknown,53.0,M,False,1.0
2989.01,11.0,travel,1,unknown,unknown,30.0,F,False,1.0
240.24,8.0,online_shopping,1,unknown,unknown,53.0,M,False,
7774.54,0.0,travel,1,unknown,unknown,24.0,M,False,1.0
8868.07,4.0,entertainment,1,unknown,unknown,48.0,M,False,1.0
,21.0,online_shopping,1,unknown,unknown,71.0,M,False,0.0
4340.52,4.0,travel,1,unknown,unknown,27.0,M,False,0.0
6056.75,6.0,online_shopping,1,unknown,unknown,26.0,F,False,0.0
,,online_shopping,1,unknown,unknown,67.0,F,False,1.0
8958.66,2.0,travel,1,unknown,unknown,74.0,F,False,0.0
7044.27,9.0,,1,unknown,unknown,42.0,M,False,1.0
4634.76,20.0,entertainment,1,unknown,unknown,44.0,M,False,1.0
7519.3,5.0,online_shopping,1,unknown,unknown,55.0,M,False,1.0
4053.92,4.0,fitness_and_medical,1,unknown,unknown,48.0,F,False,0.0
,2.0,travel,1,unknown,unknown,33.0,F,False,1.0
246.6,15.0,,1,unknown,unknown,38.0,F,False,0.0
7017.21,23.0,,1,unknown,unknown,68.0,M,False,1.0
9830.37,7.0,travel,1,unknown,unknown,44.0,F,False,0.0
9363.93,5.0,online_shopping,1,unknown,unknown,41.0,F,False,1.0
896.17,6.0,,1,unknown,unknown,76.0,F,False,0.0
8156.97,7.0,fitness_and_medical,1,unknown,unknown,46.0,M,False,0.0
2433.84,17.0,fitness_and_medical,1,unknown,unknown,55.0,F,False,0.0
2002.05,,online_shopping,1,unknown,unknown,77.0,F,False,0.0
9320.06,10.0,entertainment,1,unknown,unknown,53.0,M,False,0.0
4711.26,1.0,fitness_and_medical,1,unknown,unknown,84.0,F,False,0.0
6083.8,17.0,travel,1,unknown,unknown,26.0,M,False,1.0
2387.43,8.0,,1,unknown,unknown,86.0,F,False,0.0
8400.1,2.0,fitness_and_medical,1,unknown,unknown,70.0,F,False,
,21.0,online_shopping,1,unknown,unknown,71.0,M,False,0.0
6340.55,18.0,travel,1,unknown,unknown,35.0,,False,0.0
4057.86,0.0,travel,1,unknown,unknown,53.0,M,False,0.0
,21.0,,1,unknown,unknown,22.0,M,False,
2175.6,11.0,fitness_and_medical,1,unknown,unknown,21.0,F,False,1.0
5872.62,10.0,fitness_and_medical,1,unknown,unknown,57.0,,False,1.0
6235.0,3.0,fitness_and_medical,1,unknown,unknown,49.0,M,False,1.0
947.89,17.0,travel,1,unknown,unknown,59.0,F,False,0.0
2721.58,16.0,online_shopping,1,unknown,unknown,73.0,M,False,1.0
4709.32,19.0,fitness_and_medical,1,unknown,unknown,51.0,F,False,0.0
8429.89,11.0,fitness_and_medical,1,unknown,unknown,74.0,M,False,1.0
7311.52,23.0,travel,1,unknown,unknown,71.0,F,False,1.0
1980.75,3.0,fitness_and_medical,1,unknown,unknown,61.0,F,False,1.0
,4.0,travel,1,unknown,unknown,33.0,M,False,0.0
8450.5,16.0,fitness_and_medical,1,unknown,unknown,50.0,M,False,0.0
6870.72,3.0,entertainment,1,unknown,unknown,87.0,M,False,1.0
6229.42,11.0,travel,1,unknown,unknown,75.0,F,False,0.0
,13.0,entertainment,1,unknown,unknown,77.0,F,False,0.0
6880.46,10.0,entertainment,1,unknown,unknown,52.0,M,False,0.0
7012.15,2.0,online_shopping,1,unknown,unknown,70.0,F,False,1.0
6484.06,1.0,travel,1,unknown,unknown,51.0,M,False,1.0
5497.95,16.0,entertainment,1,unknown,unknown,33.0,M,False,1.0
526.89,0.0,travel,1,unknown,unknown,41.0,M,False,0.0
2843.62,10.0,online_shopping,1,unknown,unknown,36.0,F,False,1.0
,6.0,online_shopping,1,unknown,unknown,67.0,F,False,1.0
5596.78,7.0,fitness_and_medical,1,unknown,unknown,78.0,M,False,1.0
7522.15,,entertainment,1,unknown,unknown,33.0,M,False,0.0
6958.25,11.0,online_shopping,1,unknown,unknown,66.0,F,False,1.0
7314.79,18.0,entertainment,1,unknown,unknown,53.0,F,False,0.0
6637.0,9.0,fitness_and_medical,1,unknown,unknown,49.0,F,False,0.0
5675.18,3.0,fitness_and_medical,1,unknown,unknown,35.0,F,False,0.0
3685.86,0.0,online_shopping,1,unknown,unknown,47.0,M,False,0.0
9179.57,3.0,travel,1,unknown,unknown,53.0,F,False,1.0
6454.05,,,1,unknown,unknown,84.0,F,False,0.0
8558.73,21.0,travel,1,unknown,unknown,69.0,,False,0.0
271.41,17.0,fitness_and_medical,1,unknown,unknown,29.0,F,False,0.0
9361.23,3.0,travel,1,unknown,unknown,79.0,F,False,0.0
8897.32,1.0,travel,1,unknown,unknown,53.0,F,False,0.0
9741.74,8.0,online_shopping,1,unknown,unknown,79.0,M,False,0.0
4261.55,0.0,entertainment,1,unknown,unknown,63.0,F,False,0.0
,,fitness_and_medical,1,unknown,unknown,67.0,F,False,1.0
8697.49,4.0,travel,1,unknown,unknown,72.0,F,False,0.0
5998.42,16.0,entertainment,1,unknown,unknown,61.0,F,False,
630.96,,online_shopping,1,unknown,unknown,19.0,M,False,0.0
7006.51,15.0,,1,unknown,unknown,59.0,M,False,1.0
3426.0,19.0,entertainment,1,unknown,unknown,65.0,M,False,0.0
7692.08,20.0,travel,1,unknown,unknown,79.0,F,False,0.0
1052.61,7.0,online_shopping,1,unknown,unknown,66.0,F,False,1.0
9361.23,3.0,travel,1,unknown,unknown,79.0,F,False,0.0
511.74,12.0,online_shopping,1,unknown,unknown,77.0,M,False,0.0
4382.98,3.0,entertainment,1,unknown,unknown,27.0,M,False,0.0
4642.33,22.0,entertainment,1,unknown,unknown,84.0,M,False,1.0
9401.42,3.0,travel,1,unknown,unknown,23.0,M,False,1.0
6637.0,9.0,fitness_and_medical,1,unknown,unknown,49.0,F,False,0.0
2107.9,14.0,fitness_and_medical,1,unknown,unknown,58.0,F,False,0.0
6957.73,18.0,entertainment,1,unknown,unknown,74.0,,False,1.0
6859.5,6.0,travel,1,unknown,unknown,53.0,M,False,1.0
,9.0,entertainment,1,unknown,unknown,38.0,,False,0.0
2652.62,5.0,,1,unknown,unknown,81.0,M,False,1.0
6937.82,2.0,entertainment,1,unknown,unknown,56.0,M,False,0.0
1437.27,2.0,,1,unknown,unknown,78.0,F,False,0.0
9141.66,20.0,travel,1,unknown,unknown,56.0,F,False,
7275.83,11.0,travel,1,unknown,unknown,82.0,F,False,0.0
485.12,2.0,fitness_and_medical,1,unknown,unknown,74.0,M,False,1.0
7154.12,20.0,travel,1,unknown,unknown,76.0,M,False,0.0
3884.28,12.0,online_shopping,1,unknown,unknown,53.0,F,False,1.0
9300.36,15.0,travel,1,unknown,unknown,43.0,M,False,0.0
9861.9,8.0,entertainment,1,unknown,unknown,44.0,F,False,1.0
6476.83,1.0,fitness_and_medical,1,unknown,unknown,46.0,F,False,1.0
7017.21,23.0,,1,unknown,unknown,68.0,M,False,1.0
6043.79,5.0,online_shopping,1,unknown,unknown,20.0,M,False,1.0
,6.0,online_shopping,1,unknown,unknown,67.0,F,False,1.0
9074.0,18.0,entertainment,1,unknown,unknown,29.0,F,False,0.0
5630.33,7.0,fitness_and_medical,1,unknown,unknown,53.0,F,False,0.0
5809.02,10.0,online_shopping,1,unknown,unknown,40.0,F,False,1.0
400.77,13.0,entertainment,1,unknown,unknown,61.0,M,False,0.0
4796.18,2.0,online_shopping,1,unknown,unknown,61.0,M,False,0.0
,,travel,1,unknown,unknown,74.0,F,False,0.0
9597.87,13.0,entertainment,1,unknown,unknown,25.0,F,False,1.0
3393.41,20.0,online_shopping,1,unknown,unknown,19.0,F,False,0.0
7953.98,8.0,online_shopping,1,unknown,unknown,55.0,M,False,1.0
2658.39,0.0,fitness_and_medical,1,unknown,unknown,79.0,F,False,0.0
6201.1,21.0,entertainment,1,unknown,unknown,21.0,M,False,1.0
5612.33,0.0,entertainment,1,unknown,unknown,85.0,M,False,1.0
9074.0,18.0,entertainment,1,unknown,unknown,29.0,F,False,0.0
6618.41,9.0,entertainment,1,unknown,unknown,30.0,F,False,1.0
6319.58,12.0,travel,1,unknown,unknown,53.0,F,False,1.0
5976.05,18.0,,1,unknown,unknown,62.0,F,False,0.0
9172.05,7.0,travel,1,unknown,unknown,42.0,M,False,1.0
5533.23,17.0,entertainment,1,unknown,unknown,24.0,M,False,1.0
1529.65,6.0,online_shopping,1,unknown,unknown,41.0,F,False,0.0
6528.97,7.0,travel,1,unknown,unknown,28.0,F,False,0.0
1762.19,19.0,online_shopping,1,unknown,unknown,81.0,,False,
7549.96,13.0,online_shopping,1,unknown,unknown,31.0,M,False,0.0
,14.0,online_shopping,1,unknown,unknown,71.0,M,False,1.0
,14.0,online_shopping,1,unknown,unknown,71.0,M,False,1.0
829.71,3.0,fitness_and_medical,1,unknown,unknown,82.0,M,False,1.0
8423.3,20.0,travel,1,unknown,unknown,19.0,M,False,0.0
8193.78,1.0,travel,1,unknown,unknown,41.0,,False,0.0
4796.18,2.0,online_shopping,1,unknown,unknown,61.0,M,False,0.0
7006.51,15.0,,1,unknown,unknown,59.0,M,False,1.0
2967.16,23.0,travel,1,unknown,unknown,86.0,M,False,0.0
9376.92,11.0,entertainment,1,unknown,unknown,31.0,F,False,0.0
602.13,6.0,fitness_and_medical,1,unknown,unknown,74.0,,False,1.0
5126.28,,travel,1,unknown,unknown,77.0,F,False,1.0
4464.46,1.0,online_shopping,1,unknown,unknown,29.0,F,False,1.0
6982.37,10.0,online_shopping,1,unknown,unknown,82.0,M,False,1.0
6708.43,6.0,entertainment,1,unknown,unknown,23.0,F,False,1.0
248.83,12.0,entertainment,1,unknown,unknown,72.0,M,False,0.0
5905.68,11.0,fitness_and_medical,1,unknown,unknown,84.0,M,False,1.0
5537.38,18.0,entertainment,1,unknown,unknown,50.0,M,False,1.0
3328.98,6.0,,1,unknown,unknown,57.0,F,False,0.0
7949.02,22.0,online_shopping,1,unknown,unknown,52.0,M,False,1.0
6729.28,20.0,entertainment,1,unknown,unknown,85.0,F,False,
6032.38,12.0,online_shopping,1,unknown,unknown,78.0,M,False,0.0
3772.74,13.0,entertainment,1,unknown,unknown,51.0,F,False,1.0
1894.81,13.0,fitness_and_medical,1,unknown,unknown,29.0,M,False,1.0
9869.15,1.0,online_shopping,1,unknown,unknown,81.0,M,False,1.0
,,online_shopping,1,unknown,unknown,38.0,M,False,0.0
365.92,,travel,1,unknown,unknown,45.0,F,False,0.0
8429.89,11.0,fitness_and_medical,1,unknown,unknown,74.0,M,False,1.0
693.23,8.0,online_shopping,1,unknown,unknown,54.0,F,False,1.0
440.36,0.0,fitness_and_medical,1,unknown,unknown,61.0,F,False,1.0
1392.58,1.0,online_shopping,1,unknown,unknown,67.0,F,False,1.0
2537.69,2.0,fitness_and_medical,1,unknown,unknown,30.0,F,False,0.0
4983.1,20.0,online_shopping,1,unknown,unknown,81.0,F,False,0.0
7429.4,3.0,travel,1,unknown,unknown,54.0,M,False,1.0
620.8,3.0,online_shopping,1,unknown,unknown,53.0,M,False,
602.13,6.0,fitness_and_medical,1,unknown,unknown,74.0,,False,1.0
2840.19,10.0,entertainment,1,unknown,unknown,55.0,F,False,1.0
9318.66,14.0,,1,unknown,unknown,83.0,M,False,0.0
8557.07,12.0,online_shopping,1,unknown,unknown,57.0,,False,1.0
5121.3,3.0,fitness_and_medical,1,unknown,unknown,48.0,F,False,0.0
9211.65,9.0,travel,1,unknown,unknown,86.0,F,False,0.0
7834.5,17.0,travel,1,unknown,unknown,53.0,F,False,1.0
7293.97,18.0,entertainment,1,unknown,unknown,19.0,M,False,1.0
206.85,17.0,fitness_and_medical,1,unknown,unknown,37.0,F,False,0.0
3790.92,18.0,entertainment,1,unknown,unknown,46.0,M,False,1.0
745.96,1.0,fitness_and_medical,1,unknown,unknown,53.0,M,False,1.0
,21.0,travel,1,unknown,unknown,77.0,M,False,0.0
1059.56,17.0,online_shopping,1,unknown,unknown,71.0,M,False,1.0
6009.57,4.0,online_shopping,1,unknown,unknown,79.0,F,False,0.0
,0.0,entertainment,1,unknown,unknown,73.0,F,False,
2419.27,1.0,travel,1,unknown,unknown,84.0,F,False,
,15.0,online_shopping,1,unknown,unknown,83.0,M,False,1.0
6996.92,17.0,entertainment,1,unknown,unknown,50.0,M,False,0.0
4297.02,,online_shopping,1,unknown,unknown,76.0,F,False,0.0
1178.41,,entertainment,1,unknown,unknown,25.0,F,False,1.0
6873.4,5.0,online_shopping,1,unknown,unknown,63.0,M,False,0.0
4820.77,15.0,online_shopping,1,unknown,unknown,57.0,F,False,0.0
1726.66,20.0,online_shopping,1,unknown,unknown,78.0,M,False,1.0
4524.03,19.0,travel,1,unknown,unknown,27.0,M,False,1.0
7907.59,19.0,travel,1,unknown,unknown,28.0,M,False,1.0
3777.43,21.0,entertainment,1,unknown,unknown,49.0,F,False,1.0
3476.36,6.0,travel,1,unknown,unknown,38.0,F,False,0.0
3294.76,22.0,fitness_and_medical,1,unknown,unknown,19.0,M,False,1.0
4627.63,21.0,travel,1,unknown,unknown,55.0,M,False,1.0
9671.02,17.0,,1,unknown,unknown,36.0,F,False,1.0
3409.81,3.0,travel,1,unknown,unknown,62.0,,False,1.0
8760.33,1.0,fitness_and_medical,1,unknown,unknown,24.0,F,False,0.0
2473.36,13.0,fitness_and_medical,1,unknown,unknown,53.0,M,False,1.0
9472.65,21.0,online_shopping,1,unknown,unknown,27.0,M,False,1.0
6940.38,2.0,travel,1,unknown,unknown,45.0,M,False,1.0
919.1,,travel,1,unknown,unknown,20.0,M,False,1.0
4765.08,18.0,,1,unknown,unknown,70.0,M,False,1.0
3303.61,,fitness_and_medical,1,unknown,unknown,53.0,M,False,0.0
1808.75,19.0,travel,1,unknown,unknown,28.0,F,False,1.0
9139.49,7.0,entertainment,1,unknown,unknown,30.0,M,False,
2293.72,12.0,,1,unknown,unknown,29.0,M,False,1.0
2076.18,18.0,online_shopping,1,unknown,unknown,74.0,M,False,
6459.9,17.0,entertainment,1,unknown,unknown,54.0,M,False,0.0
4000.92,0.0,travel,1,unknown,unknown,22.0,M,False,1.0
8884.81,19.0,entertainment,1,unknown,unknown,73.0,F,False,1.0
1510.65,,online_shopping,1,unknown,unknown,57.0,F,False,1.0
1460.19,7.0,online_shopping,1,unknown,unknown,82.0,M,False,
,1.0,travel,1,unknown,unknown,72.0,M,False,1.0
,11.0,entertainment,1,unknown,unknown,63.0,F,False,
4614.91,0.0,entertainment,1,unknown,unknown,64.0,F,False,
4609.54,12.0,entertainment,1,unknown,unknown,72.0,M,False,1.0
7004.34,16.0,entertainment,1,unknown,unknown,60.0,M,False,1.0
8186.72,7.0,travel,1,unknown,unknown,53.0,M,False,1.0
,4.0,online_shopping,1,unknown,unknown,45.0,F,False,1.0
8706.24,15.0,entertainment,1,unknown,unknown,32.0,M,False,1.0
5501.76,4.0,entertainment,1,unknown,unknown,53.0,M,False,1.0
1153.17,12.0,online_shopping,1,unknown,unknown,33.0,M,False,0.0
7907.59,19.0,travel,1,unknown,unknown,28.0,M,False,1.0
2134.3,3.0,fitness_and_medical,1,unknown,unknown,55.0,M,False,
5269.84,14.0,entertainment,1,unknown,unknown,23.0,M,False,1.0
,15.0,fitness_and_medical,1,unknown,unknown,48.0,F,False,0.0
7850.53,12.0,online_shopping,1,unknown,unknown,68.0,F,False,1.0
3161.4,,online_shopping,1,unknown,unknown,56.0,M,False,1.0
7999.39,14.0,fitness_and_medical,1,unknown,unknown,25.0,F,False,0.0
,,travel,1,unknown,unknown,56.0,F,False,0.0
,6.0,entertainment,1,unknown,unknown,19.0,M,False,1.0
1437.27,2.0,,1,unknown,unknown,78.0,F,False,0.0
3702.2,7.0,online_shopping,1,unknown,unknown,53.0,M,False,0.0
2142.72,17.0,online_shopping,1,unknown,unknown,30.0,M,False,1.0
7139.97,,online_shopping,1,unknown,unknown,30.0,F,False,1.0
6311.2,,online_shopping,1,unknown,unknown,37.0,M,False,1.0
5056.81,18.0,entertainment,1,unknown,unknown,31.0,M,False,0.0
3476.36,6.0,travel,1,unknown,unknown,38.0,F,False,0.0
3864.91,8.0,travel,1,unknown,unknown,48.0,F,False,1.0
6317.83,8.0,entertainment,1,unknown,unknown,65.0,,False,1.0
3777.43,21.0,entertainment,1,unknown,unknown,49.0,F,False,1.0
7774.54,0.0,travel,1,unknown,unknown,24.0,M,False,1.0
3695.41,2.0,travel,1,unknown,unknown,40.0,M,False,0.0
2477.04,21.0,online_shopping,1,unknown,unknown,65.0,M,False,0.0
5822.18,8.0,fitness_and_medical,1,unknown,unknown,78.0,F,False,1.0
1024.74,20.0,,1,unknown,unknown,54.0,F,False,0.0
4766.88,20.0,entertainment,1,unknown,unknown,61.0,M,False,1.0
1107.46,3.0,entertainment,1,unknown,unknown,80.0,F,False,1.0
3451.6,1.0,,1,unknown,unknown,28.0,M,False,0.0
7568.37,11.0,entertainment,1,unknown,unknown,61.0,M,False,0.0
,11.0,travel,1,unknown,unknown,81.0,F,False,1.0
9381.69,21.0,fitness_and_medical,1,unknown,unknown,25.0,F,False,1.0
1314.87,17.0,fitness_and_medical,1,unknown,unknown,45.0,M,False,1.0
4317.75,12.0,online_shopping,1,unknown,unknown,31.0,M,False,1.0
7128.07,10.0,,1,unknown,unknown,73.0,M,False,1.0
1545.94,5.0,travel,1,unknown,unknown,46.0,,False,0.0
6644.09,10.0,travel,1,unknown,unknown,56.0,F,False,0.0
1342.78,2.0,,1,unknown,unknown,24.0,M,False,0.0
377.45,14.0,online_shopping,1,unknown,unknown,54.0,F,False,0.0
4978.31,18.0,entertainment,1,unknown,unknown,75.0,M,False,1.0
,18.0,fitness_and_medical,1,unknown,unknown,26.0,F,False,1.0
3295.71,12.0,online_shopping,1,unknown,unknown,76.0,F,False,0.0
6086.72,13.0,fitness_and_medical,1,unknown,unknown,38.0,,False,0.0
8196.61,10.0,fitness_and_medical,1,unknown,unknown,43.0,F,False,1.0
8196.61,10.0,fitness_and_medical,1,unknown,unknown,43.0,F,False,1.0
604.65,4.0,entertainment,1,unknown,unknown,67.0,F,False,0.0
4218.7,,travel,1,unknown,unknown,29.0,M,False,0.0
7292.34,21.0,,1,unknown,unknown,78.0,M,False,1.0
6241.3,5.0,travel,1,unknown,unknown,82.0,F,False,0.0
4525.17,,,1,unknown,unknown,19.0,F,False,1.0
,9.0,entertainment,1,unknown,unknown,38.0,,False,0.0
9589.26,11.0,entertainment,1,unknown,unknown,31.0,M,False,1.0
348.35,11.0,entertainment,1,unknown,unknown,38.0,F,False,1.0
8918.45,8.0,fitness_and_medical,1,unknown,unknown,84.0,F,False,0.0
7040.43,20.0,travel,1,unknown,unknown,27.0,M,False,1.0
783.42,9.0,travel,1,unknown,unknown,76.0,M,False,0.0
9809.51,3.0,entertainment,1,unknown,unknown,20.0,M,False,1.0
3462.09,19.0,fitness_and_medical,1,unknown,unknown,44.0,,False,1.0
4101.21,3.0,travel,1,unknown,unknown,62.0,F,False,
8156.97,7.0,fitness_and_medical,1,unknown,unknown,46.0,M,False,0.0
7044.27,9.0,,1,unknown,unknown,42.0,M,False,1.0
3008.06,0.0,travel,1,unknown,unknown,67.0,M,False,0.0
1515.22,6.0,entertainment,1,unknown,unknown,86.0,M,False,1.0
3303.61,,fitness_and_medical,1,unknown,unknown,53.0,M,False,0.0
7292.34,21.0,,1,unknown,unknown,78.0,M,False,1.0
8665.24,7.0,fitness_and_medical,1,unknown,unknown,25.0,M,False,1.0
1545.94,5.0,travel,1,unknown,unknown,46.0,,False,0.0
5640.71,10.0,online_shopping,1,unknown,unknown,72.0,F,False,0.0
8761.74,6.0,travel,1,unknown,unknown,48.0,M,False,1.0
5486.73,11.0,fitness_and_medical,1,unknown,unknown,49.0,F,False,1.0
369.79,22.0,online_shopping,1,unknown,unknown,82.0,F,False,0.0
,4.0,online_shopping,1,unknown,unknown,31.0,F,True,0.0
9533.99,23.0,travel,1,unknown,unknown,47.0,M,False,
8506.4,10.0,travel,1,unknown,unknown,47.0,M,False,1.0
8958.66,2.0,travel,1,unknown,unknown,74.0,F,False,0.0
1586.0,22.0,fitness_and_medical,1,unknown,unknown,67.0,F,False,0.0
8781.0,12.0,,1,unknown,unknown,21.0,F,False,0.0
3238.16,21.0,entertainment,1,unknown,unknown,85.0,M,False,1.0
1052.72,15.0,online_shopping,1,unknown,unknown,53.0,,False,1.0
184.02,9.0,online_shopping,1,unknown,unknown,33.0,F,False,0.0
6522.83,0.0,online_shopping,1,unknown,unknown,71.0,F,False,0.0
390.9,20.0,,1,unknown,unknown,74.0,,False,1.0
1655.54,14.0,online_shopping,1,unknown,unknown,58.0,M,False,1.0
545.05,12.0,travel,1,unknown,unknown,63.0,M,False,1.0
1054.76,,travel,1,unknown,unknown,34.0,M,False,0.0
7550.26,20.0,entertainment,1,unknown,unknown,29.0,F,False,1.0
919.1,,travel,1,unknown,unknown,20.0,M,False,1.0
4729.83,10.0,travel,1,unknown,unknown,21.0,M,False,1.0
6785.54,19.0,online_shopping,1,unknown,unknown,74.0,F,False,
6451.2,7.0,online_shopping,1,unknown,unknown,61.0,M,False,0.0
6337.15,5.0,fitness_and_medical,1,unknown,unknown,49.0,F,False,1.0
7190.89,23.0,entertainment,1,unknown,unknown,76.0,M,False,0.0
,21.0,online_shopping,1,unknown,unknown,71.0,M,False,0.0
5877.9,18.0,entertainment,1,unknown,unknown,39.0,F,False,1.0
1430.15,2.0,travel,1,unknown,unknown,45.0,F,False,0.0
5972.66,12.0,online_shopping,1,unknown,unknown,34.0,M,False,1.0
2182.57,2.0,,1,unknown,unknown,57.0,F,False,0.0
432.02,,fitness_and_medical,1,unknown,unknown,33.0,F,False,0.0
9553.78,12.0,entertainment,1,unknown,unknown,70.0,F,False,0.0
8429.89,11.0,fitness_and_medical,1,unknown,unknown,74.0,M,False,1.0
,5.0,entertainment,1,unknown,unknown,24.0,F,False,1.0
9211.65,9.0,travel,1,unknown,unknown,86.0,F,False,0.0
1938.87,9.0,fitness_and_medical,1,unknown,unknown,28.0,F,False,1.0
1105.15,,entertainment,1,unknown,unknown,66.0,F,False,1.0
8781.0,12.0,,1,unknown,unknown,21.0,F,False,0.0
1026.59,,,1,unknown,unknown,48.0,F,False,0.0
4627.63,21.0,travel,1,unknown,unknown,55.0,M,False,1.0
4057.86,0.0,travel,1,unknown,unknown,53.0,M,False,0.0
5606.89,19.0,travel,1,unknown,unknown,70.0,F,False,0.0
8920.08,5.0,entertainment,1,unknown,unknown,56.0,F,False,1.0
,3.0,entertainment,1,unknown,unknown,78.0,F,False,0.0
9465.28,17.0,travel,1,unknown,unknown,32.0,F,False,0.0
,21.0,travel,1,unknown,unknown,77.0,M,False,0.0
7128.07,10.0,,1,unknown,unknown,73.0,M,False,1.0
,0.0,online_shopping,1,unknown,unknown,53.0,F,False,0.0
1117.22,8.0,travel,1,unknown,unknown,31.0,M,False,0.0
180.04,22.0,travel,1,unknown,unknown,51.0,M,False,0.0
2175.6,11.0,fitness_and_medical,1,unknown,unknown,21.0,F,False,1.0
2824.77,22.0,travel,1,unknown,unknown,85.0,F,False,1.0
7629.93,0.0,travel,1,unknown,unknown,71.0,F,False,0.0
